
---------- Begin Simulation Statistics ----------
simSeconds                                   0.081778                       # Number of seconds simulated (Second)
simTicks                                  81777777750                       # Number of ticks simulated (Tick)
finalTick                                141628682500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    906.37                       # Real time elapsed on the host (Second)
hostTickRate                                 90225186                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8585416                       # Number of bytes of host memory used (Byte)
simInsts                                    377497728                       # Number of instructions simulated (Count)
simOps                                      763383191                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   416492                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     842238                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           250                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu0.numCycles                       327111111                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              0.999864                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              1.000136                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                      662700295                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                       1                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                     662700223                       # Number of instructions issued (Count)
system.cpu0.squashedInstsExamined                  66                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined               87                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.numIssuedDist::samples          327110796                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              2.025920                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.388449                       # Number of insts issued each cycle (Count)
system.l2cache1.demandMissLatency::cpu0.dcache.prefetcher       924750                       # number of demand (read+write) miss ticks (Tick)
system.l2cache1.demandMissLatency::total  71184244750                       # number of demand (read+write) miss ticks (Tick)
system.l2cache1.overallMissLatency::cpu0.inst       141750                       # number of overall miss ticks (Tick)
system.l2cache1.overallMissLatency::cpu0.data  71183178250                       # number of overall miss ticks (Tick)
system.l2cache1.overallMissLatency::cpu0.dcache.prefetcher       924750                       # number of overall miss ticks (Tick)
system.l2cache1.overallMissLatency::total  71184244750                       # number of overall miss ticks (Tick)
system.l2cache1.demandAccesses::cpu0.inst            1                       # number of demand (read+write) accesses (Count)
system.l2cache1.demandAccesses::cpu0.data      1048575                       # number of demand (read+write) accesses (Count)
system.l2cache1.demandAccesses::cpu0.dcache.prefetcher            9                       # number of demand (read+write) accesses (Count)
system.l2cache1.demandAccesses::total         1048585                       # number of demand (read+write) accesses (Count)
system.l2cache1.overallAccesses::cpu0.inst            1                       # number of overall (read+write) accesses (Count)
system.l2cache1.overallAccesses::cpu0.data      1048575                       # number of overall (read+write) accesses (Count)
system.l2cache1.overallAccesses::cpu0.dcache.prefetcher            9                       # number of overall (read+write) accesses (Count)
system.l2cache1.overallAccesses::total        1048585                       # number of overall (read+write) accesses (Count)
system.l2cache1.demandMissRate::cpu0.inst            1                       # miss rate for demand accesses (Ratio)
system.l2cache1.demandMissRate::cpu0.data     0.999996                       # miss rate for demand accesses (Ratio)
system.l2cache1.demandMissRate::cpu0.dcache.prefetcher            1                       # miss rate for demand accesses (Ratio)
system.l2cache1.demandMissRate::total        0.999996                       # miss rate for demand accesses (Ratio)
system.l2cache1.overallMissRate::cpu0.inst            1                       # miss rate for overall accesses (Ratio)
system.l2cache1.overallMissRate::cpu0.data     0.999996                       # miss rate for overall accesses (Ratio)
system.l2cache1.overallMissRate::cpu0.dcache.prefetcher            1                       # miss rate for overall accesses (Ratio)
system.l2cache1.overallMissRate::total       0.999996                       # miss rate for overall accesses (Ratio)
system.l2cache1.demandAvgMissLatency::cpu0.inst       141750                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache1.demandAvgMissLatency::cpu0.data 67885.892562                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache1.demandAvgMissLatency::cpu0.dcache.prefetcher       102750                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache1.demandAvgMissLatency::total 67886.262244                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache1.overallAvgMissLatency::cpu0.inst       141750                       # average overall miss latency ((Tick/Count))
system.l2cache1.overallAvgMissLatency::cpu0.data 67885.892562                       # average overall miss latency ((Tick/Count))
system.l2cache1.overallAvgMissLatency::cpu0.dcache.prefetcher       102750                       # average overall miss latency ((Tick/Count))
system.l2cache1.overallAvgMissLatency::total 67886.262244                       # average overall miss latency ((Tick/Count))
system.l2cache1.blockedCycles::no_mshrs             0                       # number of cycles access was blocked (Cycle)
system.l2cache1.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache1.blockedCauses::no_mshrs             0                       # number of times access was blocked (Count)
system.l2cache1.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache1.avgBlocked::no_mshrs              nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache1.avgBlocked::no_targets            nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache1.writebacks::writebacks             14                       # number of writebacks (Count)
system.l2cache1.writebacks::total                  14                       # number of writebacks (Count)
system.l2cache1.demandMshrMisses::cpu0.inst            1                       # number of demand (read+write) MSHR misses (Count)
system.l2cache1.demandMshrMisses::cpu0.data      1048571                       # number of demand (read+write) MSHR misses (Count)
system.l2cache1.demandMshrMisses::cpu0.dcache.prefetcher            9                       # number of demand (read+write) MSHR misses (Count)
system.l2cache1.demandMshrMisses::total       1048581                       # number of demand (read+write) MSHR misses (Count)
system.l2cache1.overallMshrMisses::cpu0.inst            1                       # number of overall MSHR misses (Count)
system.l2cache1.overallMshrMisses::cpu0.data      1048571                       # number of overall MSHR misses (Count)
system.l2cache1.overallMshrMisses::cpu0.dcache.prefetcher            9                       # number of overall MSHR misses (Count)
system.l2cache1.overallMshrMisses::l2cache1.prefetcher            4                       # number of overall MSHR misses (Count)
system.l2cache1.overallMshrMisses::total      1048585                       # number of overall MSHR misses (Count)
system.l2cache1.demandMshrMissLatency::cpu0.inst       131750                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache1.demandMshrMissLatency::cpu0.data  65940348250                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache1.demandMshrMissLatency::cpu0.dcache.prefetcher       879750                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache1.demandMshrMissLatency::total  65941359750                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache1.overallMshrMissLatency::cpu0.inst       131750                       # number of overall MSHR miss ticks (Tick)
system.l2cache1.overallMshrMissLatency::cpu0.data  65940348250                       # number of overall MSHR miss ticks (Tick)
system.l2cache1.overallMshrMissLatency::cpu0.dcache.prefetcher       879750                       # number of overall MSHR miss ticks (Tick)
system.l2cache1.overallMshrMissLatency::l2cache1.prefetcher       531747                       # number of overall MSHR miss ticks (Tick)
system.l2cache1.overallMshrMissLatency::total  65941891497                       # number of overall MSHR miss ticks (Tick)
system.l2cache1.demandMshrMissRate::cpu0.inst            1                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache1.demandMshrMissRate::cpu0.data     0.999996                       # mshr miss ratio for demand accesses (Ratio)
